Sections Found,,,,,,,,,,,,,,,,,,,,,,,,,
Accounting,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,12365,SOCL,321,0,M1,3,Coop & Conflict in Society,MW,09:30 am-10:45 am,33,0,33,0,0,0,33,0,33,Jennifer Michelle Hatten-Flisher (P),08/30-12/17,TBA,,,,
SR,13485,SOCL,333,0,M1,3,Violence and Society,MW,11:00 am-12:15 pm,33,2,31,0,0,0,33,2,31,Jennifer Michelle Hatten-Flisher (P),08/30-12/17,TBA,,,,
SR,12388,SOCL,336,0,M1,3,Social & Cultural Change,TR,02:00 pm-03:15 pm,33,0,33,0,0,0,33,1,32,Ronald Dominic Rich (P),08/30-12/17,TBA,,,,
SR,13497,SOCL,337,0,M1,3,Deviance and Society,TR,02:00 pm-03:15 pm,33,0,33,0,0,0,33,1,32,TBA,08/30-12/17,TBA,,,,
SR,13249,SOCL,379,0,OA1,3,Sociology of Grief,,TBA,33,3,30,0,0,0,0,0,0,Denise Reiling (P),08/30-12/17,ONLINE,,,,
SR,11005,SOCL,403W,0,OA1,3,Mod Sociological Theory,,TBA,25,0,25,0,0,0,0,0,0,Robert M Orrange (P),08/30-12/17,ONLINE,Writing Intensive,,,
SR,10275,SOCL,462,0,OA1,3,Complex Organizations,,TBA,67,0,67,0,0,0,0,0,0,Robert M Orrange (P),08/30-12/17,ONLINE,,,,
SR,13532,SOCL,489L4,0,M1,3,Internship in Sociology,,TBA,15,0,15,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13246,SOCL,560,0,M5,3,Domestc Violenc&Sexual Assault,T,05:30 pm-08:10 pm,18,0,18,0,0,0,18,0,18,Paul Leighton (P),08/30-12/17,TBA,,,,
SR,10212,SOCL,598,0,M5,2,Demographic Analysis - SPSS,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10213,SOCL,599,0,M5,3,Demographic Data Analysis-SPSS,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14557,SOCL,640,0,OS5,3,Adv Sociological Theory,M,05:00 pm-07:40 pm,18,0,18,0,0,0,0,0,0,Robert M Orrange (P),08/30-12/17,ONLINE,,,,
SR,12372,SOCL,676,0,M5,1,Graduate Pro-Seminar,W,04:00 pm-05:00 pm,18,0,18,0,0,0,18,0,18,Brian G Sellers (P),08/30-12/17,TBA,,,,
SR,11093,SOCL,677,0,OS5,3,Methods in Social Research I,W,05:30 pm-08:10 pm,18,0,18,0,0,0,0,0,0,Rachel L Schroeder (P),08/30-12/17,ONLINE,,,,
SR,10214,SOCL,690,0,M5,1,Thesis,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10215,SOCL,691,0,M5,2,Thesis,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10216,SOCL,692,0,M5,3,Thesis Research and Writing,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
Spanish,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,12572,SPNH,111,0,OA1,3,Intro to Spanish Lang&Hisp Cul,,TBA,25,2,23,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Global Awareness and Gen Ed Lrng Beyond Clsrm,,,
SR,13337,SPNH,111,10,M1,3,Intro to Spanish Lang&Hisp Cul,TR,11:00 am-12:15 pm,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Global Awareness and Gen Ed Lrng Beyond Clsrm,,,
SR,11269,SPNH,121L5,0,M1,4,Beginning Spanish,MTWRF,09:30 am-10:45 am,25,0,25,0,0,0,0,0,0,TBA,08/30-10/18,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,11270,SPNH,121L5,10,M1,4,Beginning Spanish,MW,11:00 am-12:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,F,11:00 am-11:50 am,,,,,,,,,,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,12573,SPNH,121L5,11,OA1,4,Beginning Spanish,,TBA,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13338,SPNH,121L5,12,M1,4,Beginning Spanish,MW,05:00 pm-06:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,F,05:00 pm-05:45 pm,,,,,,,,,,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13501,SPNH,121L5,13,OA1,4,Beginning Spanish,,TBA,25,1,24,0,0,0,0,0,0,TBA,08/30-10/18,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,14592,SPNH,121L5,14,M1,4,Beginning Spanish,MW,12:30 pm-01:45 pm,35,0,35,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,F,12:30 pm-01:20 pm,,,,,,,,,,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,11982,SPNH,122L5,0,ES0,4,Beginning Spanish II,,TBA,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,11983,SPNH,122L5,10,ES0,4,Beginning Spanish II,,TBA,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13777,SPNH,122L5,11,OA1,4,Beginning Spanish II,,TBA,25,0,25,0,0,0,0,0,0,TBA,10/19-12/12,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,14593,SPNH,122L5,12,OS1,4,Beginning Spanish II,TR,05:00 pm-06:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,F,05:00 pm-05:45 pm,,,,,,,,,,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,14596,SPNH,122L5,15,M1,4,Beginning Spanish II,TR,12:30 pm-01:45 pm,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,F,12:30 pm-01:20 pm,,,,,,,,,,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13339,SPNH,233L5,0,OS1,3,Intermediate Spanish I,MW,09:30 am-10:45 am,25,2,23,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13349,SPNH,234L5,0,OS1,3,Intermediate Spanish II,MW,11:00 am-12:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Humanities and Gen Ed Lrng Beyond Clsrm,,,
SR,13341,SPNH,322L5,0,M1,3,Intro to Hispanic Literature,MW,02:00 pm-03:15 pm,15,2,13,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,12343,SPNH,343L5,0,M1,3,Spanish Grammar & Comp,TR,02:00 pm-03:15 pm,15,2,13,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13343,SPNH,344L5,0,M1,3,Spanish Conversation & Comp,TR,12:30 pm-01:45 pm,15,1,14,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13535,SPNH,361L5,0,OA1,3,Spanish for International Trad,,TBA,15,0,15,0,0,0,15,0,15,TBA,08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
SR,13344,SPNH,420,0,M1,3,Introduction to Translation,TR,06:30 pm-07:45 pm,15,4,11,0,0,0,15,4,11,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,12577,SPNH,423,0,M1,3,Hispanic Linguistics,TR,05:00 pm-06:15 pm,15,0,15,0,0,0,15,0,15,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,14586,SPNH,426,0,M1,3,Hispanic Cultures,MW,05:00 pm-06:15 pm,15,4,11,0,0,0,15,4,11,TBA,08/30-12/17,TBA,,,,
SR,13345,SPNH,443W,0,M1,3,Adv Spanish Grammar & Comp,MW,06:30 pm-07:45 pm,15,0,15,0,0,0,15,0,15,TBA,08/30-12/17,TBA,Writing Intensive,,,
SR,14587,SPNH,480,0,M1,2,K-12 Pract in Wrld Lang Instru,,TBA,15,0,15,0,0,0,15,0,15,TBA,08/30-12/17,TBA,,,,
SR,13846,SPNH,497L5,0,M1,1,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13820,SPNH,499L5,0,M1,3,Independent Study,,TBA,2,0,2,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13347,SPNH,520,0,M5,3,Introduction to Translation,TR,06:30 pm-07:45 pm,5,0,5,0,0,0,15,4,11,TBA,08/30-12/17,TBA,,,,
SR,12581,SPNH,523,0,M5,3,Hispanic Linguistics,TR,05:00 pm-06:15 pm,5,0,5,0,0,0,15,0,15,TBA,08/30-12/17,TBA,,,,
SR,14588,SPNH,526,0,M5,3,Hispanic Cultures,MW,05:00 pm-06:15 pm,15,0,15,0,0,0,15,4,11,TBA,08/30-12/17,TBA,,,,
SR,13348,SPNH,543,0,M5,3,Spanish Grammar and Syntax,MW,06:30 pm-07:45 pm,5,0,5,0,0,0,15,0,15,TBA,08/30-12/17,TBA,,,,
SR,14589,SPNH,580,0,M5,2,K-12 Pract in Wrld Lang Instru,,TBA,15,0,15,0,0,0,15,0,15,TBA,08/30-12/17,TBA,,,,
SR,13353,SPNH,592,0,OA5,3,Spanish for International Trad,,TBA,5,0,5,0,0,0,15,0,15,TBA,08/30-12/17,ONLINE,,,,
SR,14590,SPNH,599,0,M5,3,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13649,SPNH,692,0,M5,3,Research Project,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14591,SPNH,692,10,M5,3,Research Project,,TBA,1,0,1,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
Spec Ed Autism Spect Disorders,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,12557,SPAI,220,0,M1,3,Intro Autism Spectrum Disorder,MW,12:30 pm-01:45 pm,25,3,22,15,0,15,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13470,SPAI,240,0,MA1,3,Pre-Clinical Experiences — Autism Spectrum Disorders,M,02:00 pm-03:45 pm,25,2,23,15,0,15,0,0,0,TBA,08/30-12/17,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,M,02:00 pm-03:45 pm,,,,,,,,,,TBA,09/13-09/13,TBA,,,,
,,,,,,,,M,02:00 pm-03:45 pm,,,,,,,,,,TBA,10/11-10/11,TBA,,,,
,,,,,,,,M,02:00 pm-03:45 pm,,,,,,,,,,TBA,11/15-11/15,TBA,,,,
SR,13734,SPAI,345,0,M1,3,Curr&Instr Strategies in ASD,T,12:30 pm-03:10 pm,25,0,25,10,0,10,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14693,SPAI,640,0,OS5,3,Positive Behavioral supports in Universal Design for Learning,M,05:30 pm-08:10 pm,20,0,20,10,0,10,0,0,0,TBA,09/06-09/06,ONLINE,,,,
,,,,,,,,M,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/13-09/13,ONLINE,,,,
,,,,,,,,M,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/20-09/20,ONLINE,,,,
,,,,,,,,M,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/27-09/27,ONLINE,,,,
,,,,,,,,M,05:30 pm-08:10 pm,,,,,,,,,,TBA,10/04-10/04,ONLINE,,,,
,,,,,,,,M,05:30 pm-08:10 pm,,,,,,,,,,TBA,10/11-10/11,ONLINE,,,,
SR,13735,SPAI,645,0,OA5,3,Curricul & Inst Strat in ASD,,TBA,20,0,20,10,0,10,0,0,0,TBA,10/19-12/12,ONLINE,,,,
Special Ed Cognitive Impairmnt,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13561,SPCI,240,0,M1,3,Pre-clinical Experiences,W,12:30 pm-03:10 pm,25,0,25,10,0,10,25,0,25,TBA,08/30-12/17,TBA,,,,
SR,11258,SPCI,350L2,0,MA1,3,Intro to Cognitive Impairment,M,12:30 pm-03:10 pm,25,0,25,15,0,15,0,0,0,TBA,08/30-08/30,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,,TBA,,,,,,,,,,TBA,08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,09/13-09/13,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,10/04-10/04,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,10/25-10/25,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,11/15-11/15,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,11/29-11/29,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,M,12:30 pm-03:10 pm,,,,,,,,,,TBA,12/06-12/06,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13404,SPCI,429,0,OS1,4,Education of Students in Programs for Mild Cognitive Impairment,W,06:00 pm-09:30 pm,20,0,20,10,0,10,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,13724,SPCI,483,0,MA1,4,Education of Students in Programs for Moderate or Severe Cognitive Impairment,M,03:30 pm-07:00 pm,20,1,19,10,0,10,0,0,0,TBA,08/30-08/30,TBA,,,,
,,,,,,,,,TBA,,,,,,,,,,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,09/13-09/13,TBA,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,09/27-09/27,TBA,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,10/11-10/11,TBA,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,11/01-11/01,TBA,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,11/15-11/15,TBA,,,,
,,,,,,,,M,03:30 pm-07:00 pm,,,,,,,,,,TBA,12/06-12/06,TBA,,,,
SR,14694,SPCI,529,0,OA5,4,Education for Teachers of Individuals with Mild Cognitive Impairment in Inclusive Settings,,TBA,20,0,20,10,0,10,0,0,0,TBA,10/19-12/12,ONLINE,,,,
SR,13725,SPCI,583,0,OA5,4,Ed Studentsw/Severe Cog Imprmt,,TBA,20,0,20,10,0,10,0,0,0,TBA,08/30-10/18,ONLINE,,,,
Special Educ Emotionally Imprd,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13562,SPEI,240L4,0,M1,3,Pre-clinic in Emot Imprmt,W,12:30 pm-03:10 pm,25,0,25,10,0,10,25,0,25,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,11259,SPEI,401L2,0,MA1,4,"Programming, Methods and Curriculum for Elementary Students with Emotional Impairment",,TBA,20,0,20,10,0,10,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,09/09-09/09,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,09/23-09/23,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,10/07-10/07,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,10/21-10/21,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,11/04-11/04,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,11/18-11/18,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,12/02-12/02,TBA,Gen Ed Lrng Beyond Clsrm,,,
,,,,,,,,R,05:30 pm-09:10 pm,,,,,,,,,,TBA,12/16-12/16,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,11497,SPEI,501,0,OA5,4,Prog Mthds Curr Elem Emotional,,TBA,20,0,20,10,0,10,0,0,0,TBA,08/30-10/18,ONLINE,,,,
Special Educ General,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,10238,SPGN,251,0,M1,3,Intro Inclus&Disa Stds Div Soc,MW,11:00 am-12:15 pm,35,2,33,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,10240,SPGN,251,10,M1,3,Intro Inclus&Disa Stds Div Soc,MW,12:30 pm-01:45 pm,35,6,29,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,10246,SPGN,251,11,M1,3,Intro Inclus&Disa Stds Div Soc,R,05:30 pm-08:10 pm,35,0,35,15,0,15,0,0,0,TBA,08/30-10/18,TBA,Gen Ed US Diversity,,,
SR,11022,SPGN,251,12,M1,3,Intro Inclus&Disa Stds Div Soc,W,12:30 pm-03:10 pm,35,1,34,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11023,SPGN,251,13,M1,3,Intro Inclus&Disa Stds Div Soc,M,12:30 pm-03:10 pm,35,0,35,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11152,SPGN,251,14,M1,3,Intro Inclus&Disa Stds Div Soc,TR,02:00 pm-03:15 pm,35,1,34,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11178,SPGN,251,15,M1,3,Intro Inclus&Disa Stds Div Soc,R,02:00 pm-04:40 pm,35,1,34,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11201,SPGN,251,16,M1,3,Intro Inclus&Disa Stds Div Soc,T,11:00 am-01:40 pm,35,0,35,20,0,20,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11570,SPGN,251,17,M1,3,Intro Inclus&Disa Stds Div Soc,W,05:30 pm-08:10 pm,35,0,35,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity,,,
SR,11657,SPGN,251,18,OA1,3,Intro Inclus&Disa Stds Div Soc,,TBA,35,7,28,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed US Diversity,,,
SR,12348,SPGN,251,19,M1,3,Introduction to Inclusion and Disabilities Studies in a Diverse Society,TR,03:30 pm-04:45 pm,25,2,23,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Gen Ed US Diversity and Honors Only Section,,,
SR,13709,SPGN,271,0,M1,2,Sp& Lan Devl - Excptl Lrng Nds,W,10:00 am-12:15 pm,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,11665,SPGN,323W,0,M1,3,Writing Profsnls in Spec Ed,R,12:30 pm-01:10 pm,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Writing Intensive,,,
SR,13323,SPGN,323W,10,M1,3,Writing Profsnls in Spec Ed,W,05:30 pm-08:10 pm,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,TBA,Writing Intensive,,,
SR,13402,SPGN,360,0,OM1,3,Teaching the Exceptional Learner in the Inclusive Classroom,,TBA,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,R,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/09-09/09,ONLINE,,,,
,,,,,,,,R,05:30 pm-08:10 pm,,,,,,,,,,TBA,10/07-10/07,ONLINE,,,,
,,,,,,,,R,05:30 pm-08:10 pm,,,,,,,,,,TBA,11/04-11/04,ONLINE,,,,
,,,,,,,,R,05:30 pm-08:10 pm,,,,,,,,,,TBA,12/02-12/02,ONLINE,,,,
SR,10422,SPGN,390,0,M1,3,Meas Diagnosis Spec Educ,T,12:30 pm-03:10 pm,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,11024,SPGN,390,10,M1,3,Meas Diagnosis Spec Educ,M,05:30 pm-08:30 pm,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,11025,SPGN,395,0,MS1,3,"Ch,Ad&YgAdt w/ Dis:Sc,Fa & Com",T,05:30 pm-08:10 pm,25,0,25,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,08/31-08/31,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/14-09/14,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,09/28-09/28,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,10/12-10/12,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,10/26-10/26,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,11/09-11/09,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,11/30-11/30,TBA,,,,
,,,,,,,,T,05:30 pm-08:10 pm,,,,,,,,,,TBA,12/07-12/07,TBA,,,,
SR,12543,SPGN,461,0,OM1,3,Classroom Management and Intervention Strategies for Students with Disabilities,M,06:00 pm-08:40 pm,25,3,22,15,0,15,0,0,0,TBA,08/30-08/30,ONLINE,,,,
,,,,,,,,,TBA,,,,,,,,,,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,M,06:00 pm-08:40 pm,,,,,,,,,,TBA,09/13-09/13,ONLINE,,,,
,,,,,,,,M,06:00 pm-08:40 pm,,,,,,,,,,TBA,10/25-10/25,ONLINE,,,,
,,,,,,,,M,06:00 pm-08:40 pm,,,,,,,,,,TBA,11/15-11/15,ONLINE,,,,
,,,,,,,,M,06:00 pm-08:40 pm,,,,,,,,,,TBA,11/29-11/29,ONLINE,,,,
,,,,,,,,M,06:00 pm-08:40 pm,,,,,,,,,,TBA,12/06-12/06,ONLINE,,,,
SR,13270,SPGN,471,0,OA1,3,Curr&Transitions Second Sp Ed,,TBA,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,14695,SPGN,477,0,MS1,1,Adult Development,T,02:00 pm-03:15 pm,25,0,25,15,0,15,0,0,0,TBA,10/19-10/19,TBA,,,,
,,,,,,,,T,02:00 pm-03:15 pm,,,,,,,,,,TBA,10/19-12/12,ONLINE,,,,
,,,,,,,,T,02:00 pm-03:15 pm,,,,,,,,,,TBA,10/26-10/26,TBA,,,,
,,,,,,,,T,02:00 pm-03:15 pm,,,,,,,,,,TBA,11/16-11/16,TBA,,,,
,,,,,,,,T,02:00 pm-03:15 pm,,,,,,,,,,TBA,12/07-12/07,TBA,,,,
SR,10255,SPGN,481,0,OA1,3,Instrl&Assistive Tech Spec Ed,,TBA,25,1,24,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,14696,SPGN,481,10,OA1,3,Instrl&Assistive Tech Spec Ed,,TBA,25,0,25,15,0,15,0,0,0,TBA,08/30-12/17,ONLINE,,,,
SR,10256,SPGN,491,0,MA1,12,Special Ed Student Tchg & Sem,,TBA,20,0,20,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,09/15-09/15,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,09/29-09/29,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,10/06-10/06,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,10/27-10/27,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,11/10-11/10,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,11/17-11/17,TBA,,,,
,,,,,,,,W,03:30 pm-05:20 pm,,,,,,,,,,TBA,12/08-12/08,TBA,,,,
SR,13480,SPGN,510,0,OA5,3,Intro Inclus Ed&Disab Studies,,TBA,20,0,20,10,0,10,0,0,0,TBA,10/19-12/12,ONLINE,,,,
SR,13469,SPGN,525,0,OA5,2,Behav Mang Dev Soc Comp Stud,,TBA,20,0,20,10,0,10,0,0,0,TBA,10/19-12/12,ONLINE,,,,
SR,11656,SPGN,571,0,OA5,3,Curr&Transitions Second Sp Ed,,TBA,20,0,20,10,0,10,0,0,0,TBA,10/19-12/12,ONLINE,,,,
SR,14697,SPGN,615,0,OA5,3,"Famls,Disbl&Schls:Coll for Suc",,TBA,20,0,20,10,0,10,0,0,0,TBA,08/30-10/18,ONLINE,,,,
SR,13273,SPGN,619,0,OM5,3,Admin & Supv Spec Educ,,TBA,20,0,20,10,0,10,0,0,0,TBA,08/30-10/18,ONLINE,,,,
